Year,CSIRO Adjusted Sea Level,Lower Error Bound,Upper Error Bound,NOAA Adjusted Sea Level
10952,955.6952073212591,955.495207321259,955.8952073212591,955.7988666680965
10953,956.7887168384665,956.5887168384664,956.9887168384665,956.7747650239625
10954,955.5742308525967,955.3742308525966,955.7742308525967,955.3583696287733
10955,956.4360470325541,956.2360470325541,956.6360470325542,956.3585797922856
10956,956.615354204589,956.415354204589,956.8153542045891,956.7597623542642
10957,956.5200271808385,956.3200271808385,956.7200271808385,956.61507877295
10958,956.4351580023912,956.2351580023911,956.6351580023912,956.4934916118211
10959,956.4718994925934,956.2718994925933,956.6718994925934,956.2637056150296
10960,957.3246166009544,957.1246166009544,957.5246166009545,957.5430229222231
10961,957.4426782914951,957.242678291495,957.6426782914951,957.4264543437254
10962,957.8329884432179,957.6329884432179,958.032988443218,958.0250488563673
10963,956.9811156933829,956.7811156933828,957.1811156933829,956.9198517217673
10964,957.2720073585459,957.0720073585459,957.472007358546,957.2767075013903
10965,958.0991351047783,957.8991351047782,958.2991351047783,958.1994417734929
10966,957.5599589997262,957.3599589997261,957.7599589997262,957.5564118668569
10967,957.5845457023103,957.3845457023102,957.7845457023103,957.4765042174557
10968,957.7395859951642,957.5395859951642,957.9395859951643,957.8768702533331
10969,958.4975225040469,958.2975225040468,958.6975225040469,958.5959332954834
10970,958.2034761980415,958.0034761980414,958.4034761980415,958.2527863599508
10971,959.3278211724926,959.1278211724925,959.5278211724926,959.2801617244131
10972,958.6066647348889,958.4066647348889,958.806664734889,958.4696956943105
10973,958.7440342538297,958.5440342538296,958.9440342538297,958.8383012375657
10974,959.6594166506299,959.4594166506298,959.8594166506299,959.8221424121593
10975,959.067178099183,958.867178099183,959.2671780991831,959.0388952480627
10976,959.5671225760731,959.367122576073,959.7671225760731,959.5687550203596
10977,959.5773642051436,959.3773642051435,959.7773642051436,959.4748876949899
10978,959.9245896278712,959.7245896278712,960.1245896278713,959.8759656116198
10979,960.215447966288,960.015447966288,960.4154479662881,960.2667025506032
10980,960.3769587305352,960.1769587305351,960.5769587305352,960.4165995777537
10981,960.287643020237,960.087643020237,960.4876430202371,960.1457400623434
10982,960.1287289706646,959.9287289706646,960.3287289706647,960.151242041631
10983,959.7333514238239,959.5333514238239,959.933351423824,959.6592580441916
10984,960.1031954589843,959.9031954589842,960.3031954589843,960.0802528797313
10985,960.009769334741,959.809769334741,960.209769334741,959.9469977917369
10986,960.3903121298404,960.1903121298403,960.5903121298404,960.32549404799
10987,960.5848954662215,960.3848954662215,960.7848954662215,960.5795135173914
10988,961.7516707195175,961.5516707195175,961.9516707195176,961.8111631029518
10989,962.1698850620068,961.9698850620067,962.3698850620068,962.251724213441
10990,961.7603616668811,961.560361666881,961.9603616668811,961.6429740183943
10991,961.1951642648241,960.9951642648241,961.3951642648242,961.2051670003609
10992,961.7632885022781,961.563288502278,961.9632885022781,961.8470018368675
10993,962.5932674041976,962.3932674041976,962.7932674041976,962.4845569684678
10994,961.28811606523,961.08811606523,961.4881160652301,961.2533595311515
10995,962.1794634923193,961.9794634923193,962.3794634923194,962.1455491910631
10996,961.8804780327337,961.6804780327336,962.0804780327337,962.0361021520162
10997,963.4436405799865,963.2436405799865,963.6436405799866,963.3909205838654
10998,962.6567332469663,962.4567332469662,962.8567332469663,962.6614059778225
10999,962.9919143572475,962.7919143572475,963.1919143572476,963.0886809630479
11000,963.0930616041916,962.8930616041915,963.2930616041916,962.9661491465813
11001,963.8026778474441,963.602677847444,964.0026778474441,963.8251152204201
11002,963.2424916568966,963.0424916568966,963.4424916568967,963.218592998407
11003,963.8853704740998,963.6853704740997,964.0853704740998,963.8118157140472
11004,963.3417699324311,963.1417699324311,963.5417699324312,963.3903140656018
11005,964.0522031945159,963.8522031945158,964.2522031945159,964.1418563850374
11006,964.0404882213857,963.8404882213856,964.2404882213857,964.0320284601918
11007,964.2200241667182,964.0200241667181,964.4200241667182,964.2131881846502
11008,963.9337891260635,963.7337891260635,964.1337891260636,964.1015561083397
11009,963.6961219468326,963.4961219468325,963.8961219468326,963.8221488586705
11010,964.7342342717145,964.5342342717145,964.9342342717146,964.7942970801462
11011,963.8711132020265,963.6711132020265,964.0711132020266,963.8355786253843
11012,964.4087159716837,964.2087159716837,964.6087159716838,964.361023211389
11013,964.997785699538,964.7977856995379,965.197785699538,964.8864377631727
11014,965.2287119354983,965.0287119354982,965.4287119354983,965.3708057869319
11015,965.0332180302388,964.8332180302388,965.2332180302388,964.8972355204982
11016,965.6358623759671,965.4358623759671,965.8358623759672,965.6245625016669
11017,965.5096364391052,965.3096364391051,965.7096364391052,965.6440205700351
11018,965.3726763686591,965.172676368659,965.5726763686591,965.3783938276977
11019,965.9449656016488,965.7449656016488,966.1449656016489,965.91248370207
11020,966.4148184158072,966.2148184158071,966.6148184158072,966.62695098038
11021,965.7643063948406,965.5643063948405,965.9643063948406,965.7447526566016
11022,965.9304797184788,965.7304797184787,966.1304797184788,965.7900601562413
11023,967.0719974620677,966.8719974620676,967.2719974620677,967.13234152854
11024,966.596389767885,966.3963897678849,966.796389767885,966.7037141106139
11025,966.3887424037387,966.1887424037386,966.5887424037387,966.3390610548071
11026,967.0275419728105,966.8275419728104,967.2275419728105,967.1387256165025
11027,967.5936478767547,967.3936478767547,967.7936478767548,967.4581825731609
11028,967.2792864491993,967.0792864491992,967.4792864491993,967.4220295743314
11029,967.2290507936121,967.0290507936121,967.4290507936122,967.3012475245023
11030,967.7876731947347,967.5876731947346,967.9876731947347,967.884820171868
11031,967.4580149712307,967.2580149712306,967.6580149712307,967.5981216037712
11032,967.9953140535067,967.7953140535067,968.1953140535068,967.9369635256172
11033,968.0602825948912,967.8602825948911,968.2602825948912,968.0826475752644
11034,968.4928974424165,968.2928974424165,968.6928974424166,968.4357264001526
11035,968.4447059519548,968.2447059519548,968.6447059519548,968.4624391989425
11036,968.5990980711938,968.3990980711937,968.7990980711938,968.7235346978233
11037,968.3699516670192,968.1699516670192,968.5699516670193,968.4628580699036
11038,967.9841130152053,967.7841130152052,968.1841130152053,968.0222947495397
11039,968.955669760948,968.755669760948,969.1556697609481,968.9500101381852
11040,969.7613756104819,969.5613756104818,969.9613756104819,969.7682763445898
11041,969.3109146484295,969.1109146484295,969.5109146484295,969.4012402171932
11042,968.5071535584548,968.3071535584547,968.7071535584548,968.5087814153314
11043,970.4536163784635,970.2536163784634,970.6536163784635,970.5020782448694
11044,969.8977147314337,969.6977147314336,970.0977147314337,969.8106202037633
11045,969.8647602056626,969.6647602056626,970.0647602056627,969.9028781794258
11046,969.949203001094,969.749203001094,970.1492030010941,970.196347879542
11047,969.7103637988225,969.5103637988225,969.9103637988226,969.791833160081
11048,970.1786043140688,969.9786043140688,970.3786043140689,970.0675678328564
11049,970.5403934153253,970.3403934153253,970.7403934153253,970.3856754057668
11050,970.4945177416294,970.2945177416293,970.6945177416294,970.5296446145978
11051,970.6109045173332,970.4109045173332,970.8109045173333,970.5760787334726
11052,971.4059391273596,971.2059391273596,971.6059391273596,971.3024836250584
11053,971.4669545869879,971.2669545869878,971.6669545869879,971.398298380906
11054,971.9384676433671,971.738467643367,972.1384676433671,971.888009367503
11055,971.36137745749,971.16137745749,971.56137745749,971.3728948660668
11056,971.6567804228896,971.4567804228896,971.8567804228896,971.5397468845965
11057,972.4034141552086,972.2034141552085,972.6034141552086,972.4961037650424
11058,971.7279487401138,971.5279487401137,971.9279487401138,972.0239332862711
11059,972.3085813322584,972.1085813322584,972.5085813322585,972.339917437034
11060,971.7808708279908,971.5808708279908,971.9808708279909,971.7672025524819
11061,972.2703233166948,972.0703233166947,972.4703233166948,972.4447007180306
11062,972.4285810595317,972.2285810595316,972.6285810595317,972.3993307384588
11063,972.6085999937086,972.4085999937085,972.8085999937086,972.5922589248381
11064,973.1582173866419,972.9582173866419,973.358217386642,973.2102110323683
11065,973.9536002268579,973.7536002268579,974.153600226858,973.8635433651034
11066,972.9951112527289,972.7951112527288,973.1951112527289,973.0739645419427
11067,972.9591924910286,972.7591924910286,973.1591924910286,973.1098495385813
11068,972.4912598051508,972.2912598051507,972.6912598051508,972.4393558513743
11069,974.0344840710483,973.8344840710482,974.2344840710483,974.0959312818321
11070,973.8492894722094,973.6492894722094,974.0492894722095,973.9930448116402
11071,973.7176119913967,973.5176119913966,973.9176119913967,973.4369174368162
11072,974.3279717821582,974.1279717821582,974.5279717821583,974.3853847322108
11073,973.833208092964,973.633208092964,974.0332080929641,973.9912952414425
11074,974.3037979486381,974.1037979486381,974.5037979486382,974.2921409183876
11075,974.1738192131129,973.9738192131128,974.3738192131129,974.2681401165647
11076,974.6418351165939,974.4418351165939,974.841835116594,974.591309488222
11077,974.6689987471273,974.4689987471272,974.8689987471273,974.7324387183027
11078,974.2393760354083,974.0393760354083,974.4393760354084,974.1641439111746
11079,975.159221922495,974.959221922495,975.3592219224951,974.9782631926307
11080,975.2644320438744,975.0644320438744,975.4644320438745,975.4942156411612
11081,975.0338815435169,974.8338815435169,975.233881543517,974.9954813848407
11082,975.3621184867847,975.1621184867846,975.5621184867847,975.3745157437801
11083,974.9659692264457,974.7659692264457,975.1659692264458,975.122391023294
11084,974.9648427844877,974.7648427844877,975.1648427844877,975.1715946616158
11085,976.5549244930991,976.354924493099,976.7549244930991,976.5273390041446
11086,976.1719221228549,975.9719221228548,976.3719221228549,976.1697118995072
11087,976.3498619297343,976.1498619297342,976.5498619297343,976.4095675184111
11088,976.1957767788488,975.9957767788487,976.3957767788488,976.2363034836849
11089,976.1334152958487,975.9334152958487,976.3334152958488,976.2339960389544
11090,977.3556586732113,977.1556586732113,977.5556586732114,977.32101272286
11091,976.804459490803,976.6044594908029,977.004459490803,976.8451876078128
11092,977.0288610207475,976.8288610207475,977.2288610207476,977.0767402842728
11093,977.0451534736939,976.8451534736938,977.2451534736939,977.0173579848844
11094,977.8888996271523,977.6888996271523,978.0888996271524,977.9124736567759
11095,977.4779377342475,977.2779377342474,977.6779377342475,977.480903830393
11096,977.5799543868768,977.3799543868768,977.7799543868769,977.5906951197966
11097,977.0703912577779,976.8703912577779,977.270391257778,977.1001546005126
11098,978.7354060709922,978.5354060709922,978.9354060709923,978.642392420892
11099,978.018931890993,977.818931890993,978.2189318909931,978.080309221883
11100,978.9419497560513,978.7419497560512,979.1419497560513,978.9375814647785
11101,977.3537833941044,977.1537833941044,977.5537833941045,977.5169714138921
11102,978.6117858786771,978.411785878677,978.8117858786771,978.7657448992253
11103,979.1718274132476,978.9718274132475,979.3718274132476,979.1648027075651
11104,978.4734105181004,978.2734105181004,978.6734105181005,978.583206059284
11105,978.9569891759859,978.7569891759858,979.1569891759859,979.0107734465956
11106,978.5830334511048,978.3830334511048,978.7830334511049,978.5065051714497
11107,979.9441552517866,979.7441552517865,980.1441552517866,979.9481965925233
11108,979.5613284332643,979.3613284332642,979.7613284332643,979.6425776282289
11109,979.3714797570755,979.1714797570754,979.5714797570755,979.1602021780399
11110,979.2801049658782,979.0801049658781,979.4801049658782,979.2165979811529
11111,979.7931324841851,979.593132484185,979.9931324841851,979.8075397333477
11112,980.8309557802759,980.6309557802758,981.0309557802759,980.6647129979203
11113,979.8816008859429,979.6816008859429,980.081600885943,979.9231521470633
11114,980.268820638316,980.068820638316,980.4688206383161,980.1891921297985
11115,980.782204711574,980.5822047115739,980.982204711574,980.8353853002842
11116,980.8370152558317,980.6370152558317,981.0370152558318,980.8259807528854
11117,980.6183206790024,980.4183206790024,980.8183206790025,980.5574015833148
11118,980.8844453220865,980.6844453220865,981.0844453220866,980.8349203860179
11119,981.237413500863,981.037413500863,981.437413500863,981.1663895642304
11120,981.007024421376,980.8070244213759,981.207024421376,980.8337022595051
11121,981.0661556043884,980.8661556043884,981.2661556043885,981.1308596225938
11122,981.5617409094529,981.3617409094528,981.7617409094529,981.6013266578514
11123,981.8794725835011,981.679472583501,982.0794725835011,981.7999367712516
11124,982.0080494757892,981.8080494757892,982.2080494757893,981.9341659683454
11125,981.9301867088656,981.7301867088655,982.1301867088656,982.0527065575866
11126,982.4711394488307,982.2711394488307,982.6711394488308,982.3807165295237
11127,983.0348634873442,982.8348634873441,983.2348634873442,983.0525504406747
11128,982.7212705453012,982.5212705453011,982.9212705453012,982.8300884103118
11129,983.4415843473938,983.2415843473938,983.6415843473939,983.4346798962002
11130,983.1280083966926,982.9280083966926,983.3280083966927,983.017085627121
11131,983.2226288532169,983.0226288532168,983.4226288532169,983.4236849958575
11132,983.1332514697233,982.9332514697232,983.3332514697233,983.0988466652617
11133,983.3887401751422,983.1887401751421,983.5887401751422,983.1115052660899
11134,983.2124052898613,983.0124052898612,983.4124052898613,983.2821351502174
11135,983.0191499388874,982.8191499388873,983.2191499388874,982.8965522811911
11136,983.231203894033,983.031203894033,983.431203894033,983.1518939108645
11137,983.2450629411521,983.0450629411521,983.4450629411522,983.0438662073225
11138,984.3480567978464,984.1480567978464,984.5480567978465,984.2493714211869
11139,983.6844470989804,983.4844470989804,983.8844470989804,983.6395117124761
11140,984.5061151367804,984.3061151367804,984.7061151367805,984.2908142100597
11141,984.5103384097018,984.3103384097018,984.7103384097019,984.3765995315589
11142,984.9688622624685,984.7688622624685,985.1688622624686,984.8618373666626
11143,985.0444977067833,984.8444977067833,985.2444977067834,985.0705265493756
11144,984.5691799482116,984.3691799482116,984.7691799482117,984.4739759742041
11145,985.4947044490872,985.2947044490871,985.6947044490872,985.6348966224716
11146,985.5650165157142,985.3650165157142,985.7650165157143,985.6406874054675
11147,984.9231497422077,984.7231497422076,985.1231497422077,984.834144923656
11148,985.2102560536276,985.0102560536276,985.4102560536277,984.9848172561174
11149,985.5657809553845,985.3657809553845,985.7657809553846,985.7259916065602
11150,985.683442428123,985.483442428123,985.8834424281231,985.6363292058367
11151,986.7060290622785,986.5060290622785,986.9060290622785,986.796920483087
11152,986.2243222226051,986.0243222226051,986.4243222226052,986.0642591664977
11153,985.8623944999898,985.6623944999898,986.0623944999899,985.8784140551304
11154,986.6695305853356,986.4695305853355,986.8695305853356,986.7579234545498
11155,986.6705786815209,986.4705786815208,986.8705786815209,986.5158954523365
11156,986.4341103702683,986.2341103702682,986.6341103702683,986.5537463962222
11157,986.5597595433832,986.3597595433831,986.7597595433832,986.6732495071218
11158,986.6251862690691,986.4251862690691,986.8251862690691,986.5406104873233
11159,987.4794219428594,987.2794219428594,987.6794219428594,987.4284387936868
11160,988.1618755141243,987.9618755141242,988.3618755141243,988.1005148135079
11161,988.0056957661017,987.8056957661016,988.2056957661017,987.8570188286844
11162,987.8741544853885,987.6741544853885,988.0741544853886,987.787375392782
11163,988.6898785853684,988.4898785853684,988.8898785853685,988.6558125098177
11164,988.1475493549177,987.9475493549177,988.3475493549178,988.0499295697748
11165,987.9296883502168,987.7296883502167,988.1296883502168,987.7920798183217
11166,988.3271202778684,988.1271202778684,988.5271202778684,988.3941950741936
11167,988.9921411359494,988.7921411359494,989.1921411359494,988.9080344198205
11168,988.3145889758176,988.1145889758176,988.5145889758177,988.4073572572898
11169,988.6322678628663,988.4322678628663,988.8322678628664,988.810296191453
11170,988.7779901493573,988.5779901493572,988.9779901493573,988.6937602742822
11171,989.1594721691714,988.9594721691714,989.3594721691715,989.1386867346193
11172,989.4477655045705,989.2477655045705,989.6477655045705,989.4376840955479
11173,989.604174048875,989.404174048875,989.8041740488751,989.7637481985803
11174,988.803879002811,988.6038790028109,989.003879002811,988.8193564204458
11175,989.6874882353533,989.4874882353532,989.8874882353533,989.5547706040005
11176,990.0088653076641,989.8088653076641,990.2088653076642,990.097188851078
11177,989.4070052806042,989.2070052806041,989.6070052806042,989.5114459798616
11178,990.5556709852685,990.3556709852685,990.7556709852686,990.4597906192328
11179,990.3422278740564,990.1422278740564,990.5422278740565,990.2773409579964
11180,990.8835968054225,990.6835968054224,991.0835968054225,990.7556610152665
11181,990.7336210371503,990.5336210371503,990.9336210371504,990.8388005663297
11182,990.5324589546469,990.3324589546469,990.732458954647,990.5537704894361
11183,991.496472397745,991.296472397745,991.6964723977451,991.4549816947958
11184,991.3729205313306,991.1729205313305,991.5729205313306,991.3113917467807
11185,991.2966804785449,991.0966804785448,991.4966804785449,991.4528213764785
11186,991.4165066779831,991.216506677983,991.6165066779831,991.5011276434146
11187,991.1913866798059,990.9913866798058,991.3913866798059,991.1282963865164
11188,991.6756974352751,991.475697435275,991.8756974352751,991.7063390038132
11189,992.3168426625443,992.1168426625443,992.5168426625444,992.2557080524704
11190,991.3300443204904,991.1300443204904,991.5300443204904,991.447930110223
11191,992.3621649579076,992.1621649579075,992.5621649579076,992.2377340479155
11192,993.1342462533963,992.9342462533963,993.3342462533964,993.3520222123076
11193,992.1180887580941,991.9180887580941,992.3180887580942,992.1648567318676
11194,993.0449940469127,992.8449940469127,993.2449940469128,993.0966485857001
11195,992.4517991770737,992.2517991770736,992.6517991770737,992.521671809427
11196,993.0426088635718,992.8426088635717,993.2426088635718,992.9386070091582
11197,993.460129214568,993.260129214568,993.6601292145681,993.461357425244
11198,993.1138920931281,992.9138920931281,993.3138920931282,993.1260384130431
11199,993.7513016646084,993.5513016646083,993.9513016646084,993.6790263117604
11200,993.9652342048604,993.7652342048603,994.1652342048604,993.9594304086318
11201,993.7556124558914,993.5556124558914,993.9556124558915,993.8415030420285
11202,994.2658842131176,994.0658842131176,994.4658842131176,994.1511768665874
11203,994.7792372162108,994.5792372162108,994.9792372162109,994.8872037803856
11204,993.7014561707596,993.5014561707595,993.9014561707596,993.6855921032877
11205,994.2715579545297,994.0715579545297,994.4715579545298,994.5160964246109
11206,995.2676116074814,995.0676116074814,995.4676116074814,995.33163553556
11207,994.0791861050903,993.8791861050903,994.2791861050904,994.0457980472187
11208,994.3676765644835,994.1676765644835,994.5676765644836,994.2701774195804
11209,995.5620559491919,995.3620559491918,995.7620559491919,995.6084640554562
11210,995.0540367337006,994.8540367337006,995.2540367337007,995.1578978392068
11211,994.963413477686,994.763413477686,995.163413477686,995.1261925934664
11212,995.4860587082236,995.2860587082235,995.6860587082236,995.3648486989358
11213,995.6494002849463,995.4494002849463,995.8494002849463,995.8654545627367
11214,996.0993357846567,995.8993357846566,996.2993357846567,996.0219409153093
11215,995.8031461055725,995.6031461055725,996.0031461055726,995.6957805447312
11216,995.3998467618625,995.1998467618624,995.5998467618625,995.4855166466567
11217,995.747008979403,995.5470089794029,995.947008979403,995.7480851671768
11218,996.7032157970903,996.5032157970902,996.9032157970903,996.691094977353
11219,996.047067676966,995.8470676769659,996.247067676966,996.0560338367912
11220,996.7297689836693,996.5297689836692,996.9297689836693,996.5228961188159
11221,996.7861752260827,996.5861752260827,996.9861752260828,996.8406796512958
11222,995.9807269215595,995.7807269215594,996.1807269215595,995.8152801206923
11223,997.6565941635604,997.4565941635603,997.8565941635604,997.5984699837813
11224,996.2550864222704,996.0550864222704,996.4550864222705,996.1065626134088
11225,997.0168936006455,996.8168936006455,997.2168936006456,996.9328320183598
11226,996.975469542945,996.775469542945,997.175469542945,997.0475308318349
11227,997.2366984652175,997.0366984652175,997.4366984652175,997.189759256659
11228,997.525943382151,997.325943382151,997.7259433821511,997.4380762393274
11229,998.5702011190037,998.3702011190037,998.7702011190038,998.5341821499164
11230,997.685255937621,997.485255937621,997.8852559376211,997.7485165565694
11231,998.4155082236963,998.2155082236962,998.6155082236963,998.3957541951137
11232,998.1930524917716,997.9930524917716,998.3930524917716,998.233756238898
11233,998.9050864641442,998.7050864641442,999.1050864641443,998.7247101396617
11234,998.3602596232727,998.1602596232726,998.5602596232727,998.3198191807068
11235,998.6644527904398,998.4644527904397,998.8644527904398,998.6324610198837
11236,998.7531639599067,998.5531639599067,998.9531639599068,998.5465428145694
11237,999.9934940985238,999.7934940985238,1000.1934940985238,999.946467741655
11238,999.6139071465356,999.4139071465355,999.8139071465356,999.7039855954463
11239,999.3478223101436,999.1478223101435,999.5478223101436,999.5636817592659
11240,1000.0169192882611,999.816919288261,1000.2169192882611,1000.1110243174627
11241,999.9763317808915,999.7763317808915,1000.1763317808916,1000.0241952980983
11242,999.6049565650992,999.4049565650992,999.8049565650992,999.5873197800041
11243,1000.0179625168935,999.8179625168934,1000.2179625168935,1000.0368028323936
11244,1000.4826469365719,1000.2826469365718,1000.6826469365719,1000.4249042605204
11245,1000.580889054589,1000.3808890545889,1000.780889054589,1000.6819544631921
11246,1001.2464878543411,1001.0464878543411,1001.4464878543412,1001.3018427041052
11247,1000.298038109962,1000.098038109962,1000.4980381099621,1000.3132627422659
11248,1000.6857685816452,1000.4857685816452,1000.8857685816453,1000.7311246872063
11249,1001.1452310521086,1000.9452310521085,1001.3452310521086,1001.172146555597
11250,1001.3797991992221,1001.1797991992221,1001.5797991992222,1001.4057254293183
11251,1001.0791276008656,1000.8791276008656,1001.2791276008656,1001.0556421820403
11252,1001.8404873632456,1001.6404873632456,1002.0404873632457,1001.9515825795456
11253,1000.861551821456,1000.661551821456,1001.0615518214561,1000.962974001713
11254,1002.3691962537404,1002.1691962537403,1002.5691962537404,1002.1318136370969
11255,1001.9495816851297,1001.7495816851297,1002.1495816851298,1001.9300650137745
11256,1001.9453598825861,1001.7453598825861,1002.1453598825861,1002.011755802227
11257,1002.5393097806991,1002.3393097806991,1002.7393097806992,1002.4844166068297
11258,1002.8289977363862,1002.6289977363862,1003.0289977363863,1002.8536545508472
11259,1001.4899592487756,1001.2899592487755,1001.6899592487756,1001.4082834215477
11260,1002.6636019408202,1002.4636019408201,1002.8636019408202,1002.6143841824718
11261,1002.8363121294755,1002.6363121294754,1003.0363121294755,1002.7969733076048
11262,1003.1514264151336,1002.9514264151336,1003.3514264151337,1003.0425991815094
11263,1003.0687299210642,1002.8687299210642,1003.2687299210643,1003.2698325437194
11264,1003.4252882352532,1003.2252882352532,1003.6252882352533,1003.4812113208367
11265,1003.2432975477659,1003.0432975477659,1003.443297547766,1003.208307627301
11266,1002.9486315916847,1002.7486315916847,1003.1486315916848,1002.9535914906072
11267,1003.0701413750434,1002.8701413750433,1003.2701413750434,1003.1525762010534
11268,1003.930016960009,1003.7300169600089,1004.130016960009,1003.9059636491469
11269,1004.0482255313083,1003.8482255313082,1004.2482255313083,1004.0780160162693
11270,1004.152598828605,1003.952598828605,1004.3525988286051,1004.2867245237825
11271,1003.7740833460449,1003.5740833460449,1003.974083346045,1003.6214760462223
11272,1004.0165037942071,1003.816503794207,1004.2165037942071,1004.1718812394164
11273,1004.6333506328599,1004.4333506328599,1004.83335063286,1004.6206767871441
11274,1004.3900503845829,1004.1900503845828,1004.5900503845829,1004.3276461519936
11275,1004.7298577698582,1004.5298577698582,1004.9298577698582,1004.781776582801
11276,1005.4249844204934,1005.2249844204933,1005.6249844204934,1005.1889962677247
11277,1005.2462258627025,1005.0462258627025,1005.4462258627026,1005.3306904726132
11278,1005.1385711937897,1004.9385711937897,1005.3385711937898,1005.1870103779389
11279,1005.8190943693404,1005.6190943693404,1006.0190943693405,1005.8132795729027
11280,1005.8426888854692,1005.6426888854692,1006.0426888854693,1005.8076777130162
11281,1006.0207661279384,1005.8207661279383,1006.2207661279384,1006.0819223665877
11282,1006.2523150601572,1006.0523150601572,1006.4523150601573,1006.0777950234118
11283,1005.9192289265536,1005.7192289265536,1006.1192289265537,1005.9614466097353
11284,1006.4137202718996,1006.2137202718995,1006.6137202718996,1006.3709792253344
11285,1006.4960203584711,1006.2960203584711,1006.6960203584712,1006.4020581194166
11286,1006.7691756463042,1006.5691756463042,1006.9691756463043,1006.5106777032883
11287,1006.9108724727631,1006.7108724727631,1007.1108724727632,1006.7691175765796
11288,1007.6938405074828,1007.4938405074828,1007.8938405074829,1007.7724476049749
11289,1007.1980094819227,1006.9980094819226,1007.3980094819227,1007.0895010175749
11290,1007.3526360470958,1007.1526360470957,1007.5526360470958,1007.4377873356119
11291,1007.4385858859475,1007.2385858859475,1007.6385858859476,1007.3418754402
11292,1007.7357017220419,1007.5357017220418,1007.9357017220419,1007.8483225792507
11293,1008.0840806385289,1007.8840806385289,1008.284080638529,1008.0610752823018
11294,1008.653927088204,1008.453927088204,1008.853927088204,1008.6178170883301
11295,1008.7958417369871,1008.595841736987,1008.9958417369871,1008.806233976034
11296,1008.5247161850361,1008.3247161850361,1008.7247161850362,1008.5351360311414
11297,1008.9699326225939,1008.7699326225938,1009.1699326225939,1008.9338297903039
11298,1009.4002296226688,1009.2002296226688,1009.6002296226688,1009.2673367606076
11299,1007.9969869921255,1007.7969869921254,1008.1969869921255,1007.9339741327672
11300,1008.846681843949,1008.646681843949,1009.046681843949,1008.7804083108505
11301,1008.3938729880676,1008.1938729880676,1008.5938729880677,1008.2504939706417
11302,1009.5165237532333,1009.3165237532332,1009.7165237532333,1009.6003615095572
11303,1009.2237182110657,1009.0237182110657,1009.4237182110658,1009.385203655912
11304,1009.9988089731503,1009.7988089731502,1010.1988089731503,1009.9115169982372
11305,1009.7880578337106,1009.5880578337105,1009.9880578337106,1009.8322637633121
11306,1009.6655480383293,1009.4655480383293,1009.8655480383294,1009.7405156201097
11307,1009.5532844465095,1009.3532844465094,1009.7532844465095,1009.4799717214883
11308,1009.7898266131124,1009.5898266131123,1009.9898266131124,1009.7696653832095
11309,1010.1748471069939,1009.9748471069938,1010.3748471069939,1010.14168196202
11310,1010.113742288518,1009.9137422885179,1010.313742288518,1010.1447114414939
11311,1011.1249640623437,1010.9249640623436,1011.3249640623437,1011.2513725564402
11312,1011.3362911945139,1011.1362911945139,1011.536291194514,1011.2104822533987
11313,1011.3483286738874,1011.1483286738874,1011.5483286738875,1011.6069619352506
11314,1011.6798386049769,1011.4798386049769,1011.879838604977,1011.7264814354572
11315,1011.6291871598231,1011.4291871598231,1011.8291871598232,1011.645555755568
11316,1011.0822266959141,1010.882226695914,1011.2822266959141,1011.0455073106965
11317,1011.7927790728426,1011.5927790728425,1011.9927790728426,1011.9438820092669
11318,1011.5597169430812,1011.3597169430811,1011.7597169430812,1011.6222071211342
11319,1012.1425135979007,1011.9425135979006,1012.3425135979007,1012.1242012038812
11320,1011.7894096277636,1011.5894096277635,1011.9894096277636,1011.8032856831235
11321,1012.062544431957,1011.862544431957,1012.262544431957,1012.0496842884293
11322,1012.5245243055242,1012.3245243055242,1012.7245243055243,1012.4099694392672
11323,1011.9864321987661,1011.7864321987661,1012.1864321987662,1011.9015396764821
11324,1012.997285019645,1012.797285019645,1013.197285019645,1012.9379839598558
11325,1012.3494353707517,1012.1494353707517,1012.5494353707518,1012.2682632659265
11326,1012.8409808740427,1012.6409808740426,1013.0409808740427,1012.8423252685333
11327,1012.5908103660033,1012.3908103660033,1012.7908103660034,1012.4886234381969
11328,1012.2914791138978,1012.0914791138978,1012.4914791138979,1012.3979441422954
11329,1013.6341684053627,1013.4341684053627,1013.8341684053628,1013.4940889911255
11330,1013.6816877121615,1013.4816877121615,1013.8816877121616,1013.6661411555115
11331,1013.8773295902924,1013.6773295902924,1014.0773295902925,1013.8877235111004
11332,1013.6219087523243,1013.4219087523243,1013.8219087523244,1013.6700588802688
11333,1012.9974112847825,1012.7974112847825,1013.1974112847826,1012.9725280543208
11334,1013.8072252970352,1013.6072252970351,1014.0072252970352,1013.7243486588986
11335,1014.6787288261806,1014.4787288261806,1014.8787288261807,1014.5748256679872
11336,1014.5340746625953,1014.3340746625953,1014.7340746625954,1014.4040340828651
11337,1014.8325325029199,1014.6325325029198,1015.0325325029199,1014.8104577883192
11338,1014.3086704879803,1014.1086704879802,1014.5086704879803,1014.2617793852176
11339,1015.5232589812846,1015.3232589812845,1015.7232589812846,1015.5870228083468
11340,1014.8767231338559,1014.6767231338558,1015.0767231338559,1014.7592196002886
11341,1015.621343683684,1015.421343683684,1015.8213436836841,1015.5664241941975
11342,1015.1332013567873,1014.9332013567872,1015.3332013567873,1015.1446895560701
